CELLINE,DRUG,ADDITIVE,ADDITIVE_CONC,REPEAT,REP,DRUG_CONC,DV,CELLINE_DRUG_ADDITIVE,CELLINE_DRUG_ADDITIVE_ADDITIVECONC,CELLINE_DRUG_ADDITIVE_ADDITIVECONC_REPEAT,CELLINE_NAME,DRUG_NAME,ADDITIVE_NAME,CELLINE_DRUG_ADDITIVE_NAME
1,2,1,4.5,2,2,6.48148148148148,0.459070397111913,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,2,19.4444444444444,0.380550541516246,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,2,58.3333333333333,0.299187725631769,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,3,0,0.971886281588448,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,3,0.0266727632982777,1.33456678700361,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,3,0.0800182898948331,1.29097472924188,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,3,0.240054869684499,1.37761732851986,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,3,0.720164609053498,1.14205776173285,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,3,2.16049382716049,0.887274368231047,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,3,6.48148148148148,0.514034296028881,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,3,19.4444444444444,0.402075812274368,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,3,58.3333333333333,0.329241877256318,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,1,0,1.07493335254701,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,1,0.0266727632982777,1.16096260537503,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,1,0.0800182898948331,1.05288565458607,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,1,0.240054869684499,0.879314071618993,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,1,0.720164609053498,0.936811009438721,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,1,2.16049382716049,0.85251098782333,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,1,6.48148148148148,0.396426255493912,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,1,19.4444444444444,0.323582390662151,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,1,58.3333333333333,0.256358527271417,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,2,0,0.985661791195331,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,2,0.0266727632982777,1.30384033431803,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,2,0.0800182898948331,1.12637798112256,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,2,0.240054869684499,2.07940053317962,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,2,0.720164609053498,1.30600187333381,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,2,2.16049382716049,0.886230996469486,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,2,6.48148148148148,0.788529432956265,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,2,19.4444444444444,0.45176165429786,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,2,58.3333333333333,0.275380070610275,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,3,0,1.02003026154622,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,3,0.0266727632982777,1.10087182073636,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,3,0.0800182898948331,1.16831183802868,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,3,0.240054869684499,1.25304416744722,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,3,0.720164609053498,0.883853303552129,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,3,2.16049382716049,0.933784854816629,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,3,6.48148148148148,0.452410116002594,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,3,19.4444444444444,0.359680092225665,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,3,3,58.3333333333333,0.286187765689171,2,7,25,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,1,0,0.7282790209,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,1,0.0266727632982777,1.174865213,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,1,0.0800182898948331,1.0676559,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,1,0.240054869684499,0.8832959588,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,1,0.720164609053498,0.7269907915,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,1,2.16049382716049,0.5433465337,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,1,6.48148148148148,0.4049334415,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,1,19.4444444444444,0.2582184265,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,1,58.3333333333333,0.2085500262,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,2,0,0.7579082972,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,2,0.0266727632982777,0.8452216232,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,2,0.0800182898948331,0.7168280929,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,2,0.240054869684499,0.7211221909,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,2,0.720164609053498,0.5808483229,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,2,2.16049382716049,0.4583233933,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,2,6.48148148148148,0.3190514815,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,2,19.4444444444444,0.246194952,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,2,58.3333333333333,0.203969655,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,3,0,1.841309223,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,3,0.0266727632982777,2.235793692,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,3,0.0800182898948331,2.208168329,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,3,0.240054869684499,2.274583711,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,3,0.720164609053498,1.964549835,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,3,2.16049382716049,1.362231022,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,3,6.48148148148148,0.6028913593,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,3,19.4444444444444,0.3727277065,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,1,3,58.3333333333333,0.234744024,2,8,26,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,1,0,0.466005403604871,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,1,0.0266727632982777,0.443465709315667,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,1,0.0800182898948331,0.310004071209149,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,1,0.240054869684499,0.687738258262704,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,1,0.720164609053498,0.665753728857471,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,1,2.16049382716049,0.499315296643103,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,1,6.48148148148148,0.362078537325586,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,1,19.4444444444444,0.284022354639328,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,1,58.3333333333333,0.259706132721418,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,2,0,1.03949072874644,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,2,0.0266727632982777,1.31229875272956,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,2,0.0800182898948331,0.566490247603538,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,2,0.240054869684499,0.94955401754321,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,2,0.720164609053498,0.504533846552426,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,2,2.16049382716049,0.457566897368518,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,2,6.48148148148148,0.292793959806062,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,2,19.4444444444444,0.281690662126652,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,2,58.3333333333333,0.23083755875495,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,3,0,0.727154965024612,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,3,0.0266727632982777,0.650986342943854,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,3,0.0800182898948331,0.607017284133387,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,3,0.240054869684499,0.68951478589141,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,3,0.720164609053498,0.528628002516747,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,3,2.16049382716049,0.418927421444169,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,3,6.48148148148148,0.300677301158444,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,3,19.4444444444444,0.278581738776417,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,2,3,58.3333333333333,0.228838965172656,2,8,27,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,1,0,0.8041127081258,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,1,0.0266727632982777,1.02163085242636,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,1,0.0800182898948331,0.956738295147289,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,1,0.240054869684499,1.15952753664437,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,1,0.720164609053498,0.798562686779565,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,1,2.16049382716049,0.803045396328447,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,1,6.48148148148148,0.390209193112281,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,1,19.4444444444444,0.310587733029742,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,1,58.3333333333333,0.238650917888146,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,2,0,0.768464494094208,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,2,0.0266727632982777,0.902518855841753,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,2,0.0800182898948331,0.813505051942508,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,2,0.240054869684499,1.45026327024335,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,2,0.720164609053498,0.765902945780561,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,2,2.16049382716049,1.11704852710972,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,2,6.48148148148148,0.385726483563398,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,2,19.4444444444444,0.344101323466629,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,2,58.3333333333333,0.227977799914615,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,3,0,0.804753095204212,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,3,0.0266727632982777,0.801337697452683,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,3,0.0800182898948331,0.7481855699445,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,3,0.240054869684499,1.62935818983919,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,3,0.720164609053498,1.19496228831649,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,3,2.16049382716049,0.990678810303117,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,3,6.48148148148148,0.362245624021631,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,3,19.4444444444444,0.360751387505337,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,6,3,3,58.3333333333333,0.262345239789384,2,8,28,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
2,1,1,0,1,1,0,0.8202994622659,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,1,0.000762078951379363,0.669478954199889,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,1,0.00228623685413809,0.686097719265715,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,1,0.00685871056241427,0.683177266827369,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,1,0.0205761316872428,0.401979417763768,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,1,0.0617283950617284,0.23182829593918,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,1,0.185185185185185,0.135522900055628,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,1,0.555555555555556,0.114384387168552,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,1,1.66666666666667,0.0885870572964955,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,2,0,0.837265900241053,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,2,0.000762078951379363,0.728235675876136,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,2,0.00228623685413809,0.73164287038754,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,2,0.00685871056241427,0.621778231040237,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,2,0.0205761316872428,0.380840904876692,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,2,0.0617283950617284,0.208742814759874,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,2,0.185185185185185,0.141294270350454,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,2,0.555555555555556,0.106318375672168,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,2,1.66666666666667,0.0963053958835528,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,3,0,0.983983867977007,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,3,0.000762078951379363,0.836987761913592,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,3,0.00228623685413809,0.8184915631374,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,3,0.00685871056241427,0.673233821620619,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,3,0.0205761316872428,0.456424995364361,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,3,0.0617283950617284,0.224735768588912,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,3,0.185185185185185,0.238503615798257,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,3,0.555555555555556,0.116331355460783,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,1,3,1.66666666666667,0.0966530687928797,3,9,29,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,1,0,1.08631753260195,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,1,0.000762078951379363,1.20741047402194,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,1,0.00228623685413809,0.807700269095425,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,1,0.00685871056241427,1.19716414820948,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,1,0.0205761316872428,0.536948871869178,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,1,0.0617283950617284,0.298488925688263,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,1,0.185185185185185,0.203581039122335,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,1,0.555555555555556,0.121196439660526,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,1,1.66666666666667,0.100082798592424,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,2,0,1.22169323121507,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,2,0.000762078951379363,1.30169737114469,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,2,0.00228623685413809,1.01366176774995,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,2,0.00685871056241427,0.793210515421238,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,2,0.0205761316872428,0.577106189194784,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,2,0.0617283950617284,0.33709376940592,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,2,0.185185185185185,0.149244462844132,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,2,0.555555555555556,0.129269302421859,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,2,1.66666666666667,0.10411922997309,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,3,0,1.65203891533844,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,3,0.000762078951379363,1.22986959221693,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,3,0.00228623685413809,1.10111778099772,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,3,0.00685871056241427,1.30428482715794,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,3,0.0205761316872428,0.781825708962948,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,3,0.0617283950617284,0.295590974953426,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,3,0.185185185185185,0.230387083419582,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,3,0.555555555555556,0.165286690126268,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,2,3,1.66666666666667,0.107327675429518,3,9,30,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,1,0,1.55815945188415,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,1,0.000762078951379363,1.31438804110869,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,1,0.00228623685413809,1.19145126128932,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,1,0.00685871056241427,1.01097788850825,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,1,0.0205761316872428,0.526860791030832,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,1,0.0617283950617284,0.305278729367798,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,1,0.185185185185185,0.2269542198692,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,1,0.555555555555556,0.189582684521956,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,1,1.66666666666667,0.129165369043912,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,2,0,1.35806602304578,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,2,0.000762078951379363,1.51673933354095,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,2,0.00228623685413809,1.65727187791965,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,2,0.00685871056241427,0.960526315789474,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,2,0.0205761316872428,0.66497975708502,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,2,0.0617283950617284,0.272500778573653,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,2,0.185185185185185,0.193864839613827,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,2,0.555555555555556,0.220258486452818,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,2,1.66666666666667,0.140221114917471,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,3,0,0.955387729679228,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,3,0.000762078951379363,1.00552787293678,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,3,0.00228623685413809,0.967922765493616,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,3,0.00685871056241427,0.886250389286827,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,3,0.0205761316872428,0.679850513858611,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,3,0.0617283950617284,0.335409529741514,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,3,0.185185185185185,0.228511367175335,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,3,0.555555555555556,0.186312675179072,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,3,3,1.66666666666667,0.136250389286827,3,9,31,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,4,1,0,0.848914113097009,3,9,32,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,4,1,0.000762078951379363,0.810055610224958,3,9,32,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,4,1,0.00228623685413809,0.76982401537863,3,9,32,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,4,1,0.00685871056241427,0.648923267043504,3,9,32,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,4,1,0.0205761316872428,0.566263130192004,3,9,32,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,4,1,0.0617283950617284,0.323637778337186,3,9,32,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,4,1,0.185185185185185,0.152687827539648,3,9,32,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,4,1,0.555555555555556,0.134219740485617,3,9,32,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,4,1,1.66666666666667,0.106689246401355,3,9,32,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,4,2,0,0.906652630615374,3,9,32,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,4,2,0.000762078951379363,0.816989724695059,3,9,32,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
2,1,1,0,4,2,0.00228623685413809,0.756299059431998,3,9,32,R183W,Dactolisib,ATUX,R183W_Dactolisib_ATUX
